
20260615 19:58:07 - MainProcess | MainThread | runner.register:18 - DEBUG -Registered hook 'on_session_start' for event 'OnSessionStart'
    self.__connect()
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 900, in __connect
    with util.safe_reraise():
         ^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 122, in __exit__
    raise exc_value.with_traceback(exc_tb)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 896, in __connect
    self.dbapi_connection = connection = pool._invoke_creator(self)
                                         ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\create.py", line 667, in connect
    return dialect.connect(*cargs_tup, **cparams)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\default.py", line 630, in connect
    return self.loaded_dbapi.connect(*cargs, **cparams)  # type: ignore[no-any-return]  # NOQA: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\aiomysql.py", line 176, in connect
    await_only(creator_fn(*arg, **kw)),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 74, in _connect
    await conn._connect()
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 563, in _connect
    raise OperationalError(
sqlalchemy.exc.OperationalError: (pymysql.err.OperationalError) (2003, "Can't connect to MySQL server on '127.0.0.1'")
(Background on this error at: https://sqlalche.me/e/20/e3q8)

20260923 16:39:43 - MainProcess | MainThread | ip_blacklist.dispatch:23 - WARNING -ip blacklist check skipped clientIp=127.0.0.1 error=Error 22 connecting to 127.0.0.1:6379. 远程计算机拒绝网络连接。.
20260923 16:39:45 - MainProcess | MainThread | main.runtime_exception_handler:129 - ERROR -RuntimeException path=/api/user/login userId=None code=ErrorCode.SYSTEM_ERROR message=(pymysql.err.OperationalError) (2003, "Can't connect to MySQL server on '127.0.0.1'")
(Background on this error at: https://sqlalche.me/e/20/e3q8) traceId=77fe9999-8f5d-4a5c-9006-2ee95fc530d8
Traceback (most recent call last):
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 527, in _connect
    self._reader, self._writer = await \
                                 ^^^^^^^
  File "D:\Program Files\Python312\Lib\asyncio\tasks.py", line 520, in wait_for
    return await fut
           ^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 87, in _open_connection
    transport, _ = await loop.create_connection(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python312\Lib\asyncio\base_events.py", line 1132, in create_connection
    raise exceptions[0]
  File "D:\Program Files\Python312\Lib\asyncio\base_events.py", line 1107, in create_connection
    sock = await self._connect_sock(
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python312\Lib\asyncio\base_events.py", line 1010, in _connect_sock
    await self.sock_connect(sock, address)
  File "D:\Program Files\Python312\Lib\asyncio\proactor_events.py", line 729, in sock_connect
    return await self._proactor.connect(sock, address)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python312\Lib\asyncio\windows_events.py", line 803, in _poll
    value = callback(transferred, key, ov)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Program Files\Python312\Lib\asyncio\windows_events.py", line 599, in finish_connect
    ov.getresult()
ConnectionRefusedError: [WinError 1225] 远程计算机拒绝网络连接。

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 144, in __init__
    self._dbapi_connection = engine.raw_connection()
                             ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 3319, in raw_connection
    return self.pool.connect()
           ^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 448, in connect
    return _ConnectionFairy._checkout(self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 1290, in _checkout
    fairy = _ConnectionRecord.checkout(pool)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 712, in checkout
    rec = pool._do_get()
          ^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\impl.py", line 178, in _do_get
    with util.safe_reraise():
         ^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 122, in __exit__
    raise exc_value.with_traceback(exc_tb)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\impl.py", line 176, in _do_get
    return self._create_connection()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 389, in _create_connection
    return _ConnectionRecord(self)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 674, in __init__
    self.__connect()
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 900, in __connect
    with util.safe_reraise():
         ^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 122, in __exit__
    raise exc_value.with_traceback(exc_tb)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 896, in __connect
    self.dbapi_connection = connection = pool._invoke_creator(self)
                                         ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\create.py", line 667, in connect
    return dialect.connect(*cargs_tup, **cparams)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\default.py", line 630, in connect
    return self.loaded_dbapi.connect(*cargs, **cparams)  # type: ignore[no-any-return]  # NOQA: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\aiomysql.py", line 176, in connect
    await_only(creator_fn(*arg, **kw)),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 74, in _connect
    await conn._connect()
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\aiomysql\connection.py", line 563, in _connect
    raise OperationalError(
pymysql.err.OperationalError: (2003, "Can't connect to MySQL server on '127.0.0.1'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\cors.py", line 91, in __call__
    await self.simple_response(scope, receive, send, request_headers=headers)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\cors.py", line 149, in simple_response
    await self.app(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 197, in __call__
    response = await self.dispatch_func(request, call_next)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\src\codegenx\main.py", line 51, in dispatch
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 173, in call_next
    raise app_exc from app_exc.__cause__ or app_exc.__context__
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 149, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 197, in __call__
    response = await self.dispatch_func(request, call_next)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\src\codegenx\gateway\middleware\ip_blacklist.py", line 31, in dispatch
    return await call_next(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 173, in call_next
    raise app_exc from app_exc.__cause__ or app_exc.__context__
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 149, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\routing.py", line 676, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 2734, in app
    await route.handle(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 1780, in handle
    await self.original_router.handle(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 2789, in handle
    await included_router._handle_selected(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 1800, in _handle_selected
    await original_route.handle(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 1279, in handle
    await app(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 158, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 144, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 706, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\fastapi\routing.py", line 352, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\src\codegenx\user_service\router.py", line 45, in user_login
    user = await UserService(db).login(payload.user_account, payload.user_password)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\src\codegenx\user_service\user_service.py", line 59, in login
    user = await self.db.scalar(stmt)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\ext\asyncio\session.py", line 505, in scalar
    return await greenlet_spawn(
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 201, in greenlet_spawn
    result = context.throw(*sys.exc_info())
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2421, in scalar
    return self._execute_internal(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2261, in _execute_internal
    conn = self._connection_for_bind(bind)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2113, in _connection_for_bind
    return trans._connection_for_bind(engine, execution_options)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<string>", line 2, in _connection_for_bind
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\orm\state_changes.py", line 137, in _go
    ret_value = fn(self, *arg, **kw)
                ^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1191, in _connection_for_bind
    conn = bind.connect()
           ^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 3295, in connect
    return self._connection_cls(self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 146, in __init__
    Connection._handle_dbapi_exception_noconnection(
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 2450, in _handle_dbapi_exception_noconnection
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 144, in __init__
    self._dbapi_connection = engine.raw_connection()
                             ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\engine\base.py", line 3319, in raw_connection
    return self.pool.connect()
           ^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 448, in connect
    return _ConnectionFairy._checkout(self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 1290, in _checkout
    fairy = _ConnectionRecord.checkout(pool)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Project\agent\CodeGenX\backend\.venv\Lib\site-packages\sqlalchemy\pool\base.py", line 712, in checkout
